,0
238,1159.7827097718357
239,-557.6596681862324
240,549.0250932359236
241,-303.47864979394257
242,1185.6014366707911
243,1159.7827097718357
244,-303.47864979394257
245,1159.7827097718357
246,-603.5415877368804
247,1108.5799359364314
248,309.8640594162828
249,75.05212441280719
250,122.41900745474203
251,75.05212441280719
252,312.6906132155321
253,-611.4517415640572
254,1101.4020762859568
255,75.05212441280719
256,881.5710268734848
257,-148.34707040450803
258,246.29343515347762
259,881.5710268734848
260,439.7663954605934
261,549.0250932359236
262,2.093594937118554
263,439.7663954605934
264,-603.5415877368804
265,246.29343515347762
266,549.0250932359236
267,1422.1469693802037
268,-611.4517415640572
269,292.969244640372
270,1422.1469693802037
271,1108.62384402604
272,2.093594937118554
273,567.5801500157387
274,-611.4517415640572
275,539.5538457567166
276,-303.47864979394257
277,1108.5799359364314
278,439.7663954605934
279,1108.62384402604
280,-819.5777219184569
281,-611.4517415640572
282,-303.47864979394257
283,309.8640594162828
284,-69.47164784081782
285,-990.7679051870724
286,-819.5777219184569
287,1109.5962951403546
288,1101.4020762859568
289,1101.4020762859568
290,1101.4020762859568
291,-557.6596681862324
292,1108.5799359364314
293,549.0250932359236
294,122.41900745474203
295,881.5710268734848
296,881.5710268734848
297,-603.5415877368804
298,75.05212441280719
299,-603.5415877368804
300,-303.47864979394257
301,-557.6596681862324
302,-611.4517415640572
303,1108.62384402604
304,1101.4020762859568
305,-819.5777219184569
306,2.093594937118554
307,881.5710268734848
308,539.5538457567166
309,246.29343515347762
310,439.7663954605934
311,439.7663954605934
312,439.7663954605934
313,539.5538457567166
314,-819.5777219184569
315,312.6906132155321
316,1422.1469693802037
317,292.969244640372
318,1422.1469693802037
319,292.969244640372
320,-43.86895659567933
321,567.5801500157387
322,292.969244640372
323,246.29343515347762
324,246.29343515347762
325,881.5710268734848
326,12.376888552609609
327,1109.5962951403546
328,-303.47864979394257
329,-43.86895659567933
330,12.376888552609609
331,1422.1469693802037
332,-611.4517415640572
333,439.7663954605934
334,1159.7827097718357
335,-148.34707040450803
336,309.8640594162828
337,-557.6596681862324
338,75.05212441280719
339,1108.5799359364314
340,309.8640594162828
341,-603.5415877368804
342,-69.47164784081782
343,676.925319383803
344,1159.7827097718357
345,439.7663954605934
346,-69.47164784081782
347,881.5710268734848
348,1422.1469693802037
349,-819.5777219184569
350,1159.7827097718357
351,292.969244640372
352,-819.5777219184569
353,12.376888552609609
354,-69.47164784081782
355,-43.86895659567933
356,312.6906132155321
357,12.376888552609609
358,1185.6014366707911
359,488.6206170467979
360,488.6206170467979
361,549.0250932359236
362,-603.5415877368804
363,567.5801500157387
364,-303.47864979394257
365,246.29343515347762
366,439.7663954605934
367,312.6906132155321
368,-43.86895659567933
369,1108.5799359364314
370,1422.1469693802037
371,-557.6596681862324
372,881.5710268734848
373,881.5710268734848
374,881.5710268734848
375,309.8640594162828
376,-69.47164784081782
377,-990.7679051870724
378,439.7663954605934
379,1185.6014366707911
380,1422.1469693802037
381,1185.6014366707911
382,539.5538457567166
383,1108.5799359364314
384,-303.47864979394257
385,309.8640594162828
386,-69.47164784081782
387,549.0250932359236
388,1101.4020762859568
389,1109.5962951403546
390,-43.86895659567933
391,246.29343515347762
392,676.925319383803
393,881.5710268734848
394,-43.86895659567933
395,246.29343515347762
396,-148.34707040450803
397,567.5801500157387
398,-990.7679051870724
399,539.5538457567166
400,488.6206170467979
401,312.6906132155321
402,1108.5799359364314
403,122.41900745474203
404,-148.34707040450803
405,-43.86895659567933
406,-990.7679051870724
407,-69.47164784081782
408,539.5538457567166
409,-990.7679051870724
410,122.41900745474203
411,1159.7827097718357
412,1159.7827097718357
413,312.6906132155321
414,539.5538457567166
415,312.6906132155321
416,-557.6596681862324
417,122.41900745474203
418,1108.5799359364314
419,549.0250932359236
420,1101.4020762859568
421,1108.5799359364314
422,1422.1469693802037
423,-990.7679051870724
424,-819.5777219184569
425,488.6206170467979
426,-148.34707040450803
427,-603.5415877368804
428,1422.1469693802037
429,1108.62384402604
430,881.5710268734848
431,246.29343515347762
432,-990.7679051870724
433,1185.6014366707911
434,-69.47164784081782
435,676.925319383803
436,488.6206170467979
437,539.5538457567166
438,1101.4020762859568
439,12.376888552609609
440,539.5538457567166
441,549.0250932359236
442,309.8640594162828
443,-303.47864979394257
444,309.8640594162828
445,-148.34707040450803
446,-990.7679051870724
447,-611.4517415640572
448,2.093594937118554
449,1159.7827097718357
450,-819.5777219184569
451,292.969244640372
452,312.6906132155321
453,-990.7679051870724
454,122.41900745474203
455,-611.4517415640572
456,1101.4020762859568
457,-819.5777219184569
458,549.0250932359236
459,1101.4020762859568
460,12.376888552609609
461,-611.4517415640572
462,-819.5777219184569
463,-557.6596681862324
464,312.6906132155321
465,1108.62384402604
466,1159.7827097718357
467,12.376888552609609
468,246.29343515347762
469,1159.7827097718357
470,676.925319383803
471,312.6906132155321
472,439.7663954605934
473,75.05212441280719
474,1108.5799359364314
475,292.969244640372
476,1108.5799359364314
477,488.6206170467979
478,1109.5962951403546
479,539.5538457567166
480,-69.47164784081782
481,312.6906132155321
482,12.376888552609609
483,676.925319383803
484,881.5710268734848
485,1109.5962951403546
486,1108.5799359364314
487,488.6206170467979
488,-43.86895659567933
489,1108.5799359364314
490,-990.7679051870724
491,881.5710268734848
492,1108.5799359364314
493,246.29343515347762
494,1422.1469693802037
495,-611.4517415640572
496,1101.4020762859568
497,-303.47864979394257
498,-603.5415877368804
499,-557.6596681862324
500,1422.1469693802037
501,2.093594937118554
502,12.376888552609609
503,488.6206170467979
504,488.6206170467979
505,1108.5799359364314
506,75.05212441280719
507,539.5538457567166
508,312.6906132155321
509,1108.5799359364314
510,-603.5415877368804
511,1185.6014366707911
512,567.5801500157387
513,246.29343515347762
514,122.41900745474203
515,1159.7827097718357
516,549.0250932359236
517,-603.5415877368804
518,539.5538457567166
519,549.0250932359236
520,-557.6596681862324
521,539.5538457567166
522,12.376888552609609
523,-557.6596681862324
524,676.925319383803
525,12.376888552609609
526,1159.7827097718357
527,2.093594937118554
528,75.05212441280719
529,-819.5777219184569
530,1109.5962951403546
531,12.376888552609609
532,439.7663954605934
533,122.41900745474203
534,-303.47864979394257
535,1109.5962951403546
536,-611.4517415640572
537,881.5710268734848
538,-148.34707040450803
539,1185.6014366707911
540,567.5801500157387
541,881.5710268734848
542,312.6906132155321
543,-819.5777219184569
544,-43.86895659567933
545,-557.6596681862324
546,-303.47864979394257
547,312.6906132155321
548,-557.6596681862324
549,1159.7827097718357
550,549.0250932359236
551,246.29343515347762
552,-557.6596681862324
553,1101.4020762859568
554,122.41900745474203
555,-557.6596681862324
556,488.6206170467979
557,-557.6596681862324
558,539.5538457567166
559,-557.6596681862324
560,-603.5415877368804
561,539.5538457567166
562,312.6906132155321
563,539.5538457567166
564,-990.7679051870724
565,1159.7827097718357
566,1159.7827097718357
567,122.41900745474203
568,567.5801500157387
569,292.969244640372
570,1108.62384402604
571,676.925319383803
572,1185.6014366707911
573,539.5538457567166
574,-69.47164784081782
575,549.0250932359236
576,1422.1469693802037
577,12.376888552609609
578,-148.34707040450803
579,539.5538457567166
580,1422.1469693802037
581,1109.5962951403546
582,246.29343515347762
583,567.5801500157387
584,1108.62384402604
585,676.925319383803
586,75.05212441280719
587,12.376888552609609
588,-303.47864979394257
589,-603.5415877368804
590,12.376888552609609
591,2.093594937118554
592,312.6906132155321
593,312.6906132155321
594,312.6906132155321
595,1108.5799359364314
596,75.05212441280719
597,309.8640594162828
598,-990.7679051870724
599,1108.62384402604
600,1101.4020762859568
601,676.925319383803
602,-69.47164784081782
603,-303.47864979394257
604,488.6206170467979
605,567.5801500157387
606,-611.4517415640572
607,1108.5799359364314
608,1108.5799359364314
609,75.05212441280719
610,1159.7827097718357
611,2.093594937118554
612,1422.1469693802037
613,1185.6014366707911
614,1108.62384402604
615,-990.7679051870724
616,-990.7679051870724
617,-69.47164784081782
618,539.5538457567166
619,75.05212441280719
620,488.6206170467979
621,567.5801500157387
622,292.969244640372
623,676.925319383803
624,292.969244640372
625,-557.6596681862324
626,75.05212441280719
627,676.925319383803
628,-43.86895659567933
629,439.7663954605934
630,-69.47164784081782
631,309.8640594162828
632,1109.5962951403546
633,488.6206170467979
634,439.7663954605934
635,1109.5962951403546
636,-557.6596681862324
637,-611.4517415640572
638,292.969244640372
639,567.5801500157387
640,75.05212441280719
641,292.969244640372
642,-148.34707040450803
643,246.29343515347762
644,12.376888552609609
645,1159.7827097718357
646,122.41900745474203
647,488.6206170467979
648,-603.5415877368804
649,539.5538457567166
650,1109.5962951403546
651,-990.7679051870724
652,567.5801500157387
653,2.093594937118554
654,676.925319383803
655,1185.6014366707911
656,-557.6596681862324
657,-148.34707040450803
658,-990.7679051870724
659,312.6906132155321
660,539.5538457567166
661,292.969244640372
662,12.376888552609609
663,-69.47164784081782
664,122.41900745474203
665,539.5538457567166
666,2.093594937118554
667,539.5538457567166
668,1108.5799359364314
669,12.376888552609609
670,488.6206170467979
671,-611.4517415640572
672,12.376888552609609
673,549.0250932359236
674,1422.1469693802037
675,312.6906132155321
676,-69.47164784081782
677,881.5710268734848
678,-69.47164784081782
679,-603.5415877368804
680,1185.6014366707911
681,-611.4517415640572
682,1108.62384402604
683,75.05212441280719
684,-148.34707040450803
685,-819.5777219184569
686,246.29343515347762
687,539.5538457567166
688,-990.7679051870724
689,292.969244640372
690,1422.1469693802037
691,1108.5799359364314
692,12.376888552609609
693,-148.34707040450803
694,-557.6596681862324
695,1108.62384402604
696,75.05212441280719
697,539.5538457567166
698,1185.6014366707911
699,1159.7827097718357
700,246.29343515347762
701,309.8640594162828
702,1109.5962951403546
703,1422.1469693802037
704,-819.5777219184569
705,312.6906132155321
706,488.6206170467979
707,439.7663954605934
708,439.7663954605934
709,-303.47864979394257
710,-603.5415877368804
711,292.969244640372
712,-303.47864979394257
713,309.8640594162828
714,-603.5415877368804
715,-43.86895659567933
716,-43.86895659567933
717,1185.6014366707911
718,-990.7679051870724
719,246.29343515347762
720,549.0250932359236
721,-43.86895659567933
722,-69.47164784081782
723,-303.47864979394257
724,1109.5962951403546
725,-990.7679051870724
726,-557.6596681862324
727,-557.6596681862324
728,75.05212441280719
729,-611.4517415640572
730,246.29343515347762
731,1108.5799359364314
732,75.05212441280719
733,246.29343515347762
734,439.7663954605934
735,-148.34707040450803
736,-990.7679051870724
737,1108.5799359364314
738,-148.34707040450803
739,439.7663954605934
740,75.05212441280719
741,549.0250932359236
742,309.8640594162828
743,246.29343515347762
744,881.5710268734848
745,1185.6014366707911
746,1109.5962951403546
747,12.376888552609609
748,676.925319383803
749,439.7663954605934
750,-148.34707040450803
751,-557.6596681862324
752,246.29343515347762
753,312.6906132155321
754,-990.7679051870724
755,567.5801500157387
756,1422.1469693802037
757,1185.6014366707911
758,-603.5415877368804
759,312.6906132155321
760,-557.6596681862324
761,1159.7827097718357
762,-43.86895659567933
763,-557.6596681862324
764,-819.5777219184569
765,-557.6596681862324
766,-303.47864979394257
767,-603.5415877368804
768,1108.62384402604
769,539.5538457567166
770,-603.5415877368804
771,-148.34707040450803
772,-43.86895659567933
773,1185.6014366707911
774,567.5801500157387
775,1185.6014366707911
776,1101.4020762859568
777,-990.7679051870724
778,-603.5415877368804
779,539.5538457567166
780,1159.7827097718357
781,881.5710268734848
782,567.5801500157387
783,439.7663954605934
784,539.5538457567166
785,549.0250932359236
786,-148.34707040450803
787,292.969244640372
788,1109.5962951403546
789,-990.7679051870724
790,676.925319383803
791,292.969244640372
792,1108.62384402604
793,-43.86895659567933
794,2.093594937118554
795,1101.4020762859568
796,309.8640594162828
797,676.925319383803
798,-303.47864979394257
799,439.7663954605934
800,-990.7679051870724
801,881.5710268734848
802,122.41900745474203
803,-148.34707040450803
804,676.925319383803
805,292.969244640372
806,1109.5962951403546
807,439.7663954605934
808,1159.7827097718357
809,567.5801500157387
810,549.0250932359236
811,1108.5799359364314
812,-819.5777219184569
813,-819.5777219184569
814,-611.4517415640572
815,246.29343515347762
816,-43.86895659567933
817,-557.6596681862324
818,-557.6596681862324
819,1108.5799359364314
820,1185.6014366707911
821,-148.34707040450803
822,1108.5799359364314
823,12.376888552609609
824,1109.5962951403546
825,-69.47164784081782
826,1108.62384402604
827,1185.6014366707911
828,-557.6596681862324
829,1109.5962951403546
830,-148.34707040450803
831,1109.5962951403546
832,75.05212441280719
833,-148.34707040450803
834,-990.7679051870724
835,488.6206170467979
836,881.5710268734848
837,1108.62384402604
838,-819.5777219184569
839,-303.47864979394257
840,312.6906132155321
841,-148.34707040450803
842,539.5538457567166
843,439.7663954605934
844,549.0250932359236
845,439.7663954605934
846,881.5710268734848
847,1109.5962951403546
848,-603.5415877368804
849,549.0250932359236
850,246.29343515347762
851,-303.47864979394257
852,1159.7827097718357
853,-557.6596681862324
854,1185.6014366707911
855,2.093594937118554
856,-990.7679051870724
857,-303.47864979394257
858,292.969244640372
859,488.6206170467979
860,-819.5777219184569
861,-303.47864979394257
862,567.5801500157387
863,-557.6596681862324
864,1108.62384402604
865,-69.47164784081782
866,-557.6596681862324
867,12.376888552609609
868,1101.4020762859568
869,1108.62384402604
870,567.5801500157387
871,-990.7679051870724
872,676.925319383803
873,1108.62384402604
874,-557.6596681862324
875,-990.7679051870724
876,1422.1469693802037
877,75.05212441280719
878,312.6906132155321
879,1422.1469693802037
880,567.5801500157387
881,1422.1469693802037
882,-69.47164784081782
883,567.5801500157387
884,-148.34707040450803
885,-819.5777219184569
886,309.8640594162828
887,549.0250932359236
888,1108.5799359364314
889,-603.5415877368804
890,75.05212441280719
891,-990.7679051870724
892,-557.6596681862324
893,12.376888552609609
894,1185.6014366707911
895,75.05212441280719
896,1101.4020762859568
897,881.5710268734848
898,881.5710268734848
899,1109.5962951403546
900,1422.1469693802037
901,676.925319383803
902,1159.7827097718357
903,676.925319383803
904,1108.62384402604
905,-148.34707040450803
906,312.6906132155321
907,246.29343515347762
908,1108.5799359364314
909,439.7663954605934
910,-303.47864979394257
911,-557.6596681862324
912,292.969244640372
913,1108.62384402604
914,122.41900745474203
915,-990.7679051870724
916,-557.6596681862324
917,-557.6596681862324
918,-990.7679051870724
919,122.41900745474203
920,122.41900745474203
921,12.376888552609609
922,567.5801500157387
923,1109.5962951403546
924,-990.7679051870724
925,-603.5415877368804
926,2.093594937118554
927,-990.7679051870724
928,1159.7827097718357
929,1101.4020762859568
930,2.093594937118554
931,1108.62384402604
932,-611.4517415640572
933,-148.34707040450803
934,-819.5777219184569
935,1159.7827097718357
936,488.6206170467979
937,567.5801500157387
938,881.5710268734848
939,246.29343515347762
940,1159.7827097718357
941,676.925319383803
942,549.0250932359236
943,488.6206170467979
944,246.29343515347762
945,-611.4517415640572
946,-557.6596681862324
947,1185.6014366707911
948,-303.47864979394257
949,246.29343515347762
950,75.05212441280719
951,309.8640594162828
952,488.6206170467979
953,1185.6014366707911
954,881.5710268734848
955,-603.5415877368804
956,1108.62384402604
957,-611.4517415640572
958,881.5710268734848
959,539.5538457567166
960,1108.5799359364314
961,-69.47164784081782
962,539.5538457567166
963,549.0250932359236
964,1108.62384402604
965,312.6906132155321
966,-69.47164784081782
967,-611.4517415640572
968,1185.6014366707911
969,567.5801500157387
970,-603.5415877368804
971,-43.86895659567933
972,-557.6596681862324
973,12.376888552609609
974,-148.34707040450803
975,1185.6014366707911
976,-557.6596681862324
977,881.5710268734848
978,1109.5962951403546
979,1422.1469693802037
980,309.8640594162828
981,1185.6014366707911
982,488.6206170467979
983,881.5710268734848
984,1109.5962951403546
985,292.969244640372
986,676.925319383803
987,12.376888552609609
988,-819.5777219184569
989,-557.6596681862324
990,122.41900745474203
991,1422.1469693802037
992,1108.5799359364314
993,549.0250932359236
994,309.8640594162828
995,-303.47864979394257
996,881.5710268734848
997,488.6206170467979
998,309.8640594162828
999,676.925319383803
1000,-819.5777219184569
1001,1108.5799359364314
1002,122.41900745474203
1003,1108.62384402604
1004,1108.62384402604
1005,75.05212441280719
1006,309.8640594162828
1007,312.6906132155321
1008,1159.7827097718357
1009,1159.7827097718357
1010,-43.86895659567933
1011,-990.7679051870724
1012,12.376888552609609
1013,676.925319383803
1014,-557.6596681862324
1015,-43.86895659567933
1016,246.29343515347762
1017,-303.47864979394257
1018,1185.6014366707911
1019,676.925319383803
1020,122.41900745474203
1021,122.41900745474203
1022,-611.4517415640572
1023,549.0250932359236
1024,-557.6596681862324
1025,-990.7679051870724
1026,-43.86895659567933
1027,488.6206170467979
1028,1159.7827097718357
1029,12.376888552609609
1030,309.8640594162828
1031,1108.5799359364314
1032,-148.34707040450803
1033,12.376888552609609
1034,-69.47164784081782
1035,-557.6596681862324
1036,539.5538457567166
1037,-611.4517415640572
1038,1422.1469693802037
1039,-557.6596681862324
1040,1108.62384402604
1041,549.0250932359236
1042,676.925319383803
1043,567.5801500157387
1044,439.7663954605934
1045,-69.47164784081782
1046,1159.7827097718357
1047,488.6206170467979
1048,312.6906132155321
1049,-69.47164784081782
1050,75.05212441280719
1051,-611.4517415640572
1052,75.05212441280719
1053,122.41900745474203
1054,539.5538457567166
1055,881.5710268734848
1056,-43.86895659567933
1057,549.0250932359236
1058,2.093594937118554
1059,2.093594937118554
1060,312.6906132155321
1061,-69.47164784081782
1062,-69.47164784081782
1063,549.0250932359236
1064,-603.5415877368804
1065,292.969244640372
1066,1109.5962951403546
1067,549.0250932359236
1068,-148.34707040450803
1069,312.6906132155321
1070,292.969244640372
1071,1422.1469693802037
1072,246.29343515347762
1073,292.969244640372
1074,1108.5799359364314
1075,1101.4020762859568
1076,-990.7679051870724
1077,292.969244640372
1078,-819.5777219184569
1079,1108.5799359364314
1080,-990.7679051870724
1081,-557.6596681862324
1082,1108.62384402604
1083,-303.47864979394257
1084,-148.34707040450803
1085,881.5710268734848
1086,-603.5415877368804
1087,-69.47164784081782
1088,122.41900745474203
1089,1108.62384402604
1090,312.6906132155321
1091,12.376888552609609
1092,1185.6014366707911
1093,-69.47164784081782
1094,676.925319383803
1095,-990.7679051870724
1096,1422.1469693802037
1097,75.05212441280719
1098,1108.62384402604
1099,1108.62384402604
1100,309.8640594162828
1101,1159.7827097718357
1102,676.925319383803
1103,122.41900745474203
1104,-148.34707040450803
1105,-148.34707040450803
1106,-69.47164784081782
1107,-611.4517415640572
1108,539.5538457567166
1109,1109.5962951403546
1110,676.925319383803
1111,1185.6014366707911
1112,1185.6014366707911
1113,12.376888552609609
1114,312.6906132155321
1115,1422.1469693802037
1116,-819.5777219184569
1117,539.5538457567166
1118,439.7663954605934
1119,2.093594937118554
1120,1101.4020762859568
1121,1108.5799359364314
1122,539.5538457567166
1123,-43.86895659567933
1124,-611.4517415640572
1125,1101.4020762859568
1126,1101.4020762859568
1127,567.5801500157387
1128,1159.7827097718357
1129,-611.4517415640572
1130,-43.86895659567933
1131,567.5801500157387
1132,75.05212441280719
1133,567.5801500157387
1134,881.5710268734848
1135,-69.47164784081782
1136,292.969244640372
1137,75.05212441280719
1138,1159.7827097718357
1139,-990.7679051870724
1140,1185.6014366707911
1141,676.925319383803
1142,122.41900745474203
1143,-69.47164784081782
1144,-557.6596681862324
1145,12.376888552609609
1146,122.41900745474203
1147,292.969244640372
1148,1108.62384402604
1149,-148.34707040450803
1150,488.6206170467979
1151,549.0250932359236
1152,312.6906132155321
1153,439.7663954605934
1154,-603.5415877368804
1155,12.376888552609609
1156,-819.5777219184569
1157,-990.7679051870724
1158,1422.1469693802037
1159,-603.5415877368804
1160,488.6206170467979
1161,539.5538457567166
1162,549.0250932359236
1163,-69.47164784081782
1164,12.376888552609609
1165,676.925319383803
1166,12.376888552609609
1167,1422.1469693802037
1168,-557.6596681862324
1169,1422.1469693802037
1170,1159.7827097718357
1171,122.41900745474203
1172,1108.62384402604
1173,1422.1469693802037
1174,12.376888552609609
1175,2.093594937118554
1176,75.05212441280719
1177,246.29343515347762
1178,1422.1469693802037
1179,-557.6596681862324
1180,122.41900745474203
1181,549.0250932359236
1182,1101.4020762859568
1183,292.969244640372
1184,1109.5962951403546
1185,75.05212441280719
1186,539.5538457567166
1187,-819.5777219184569
1188,292.969244640372
1189,-148.34707040450803
1190,-303.47864979394257
1191,1108.5799359364314
1192,122.41900745474203
1193,676.925319383803
1194,75.05212441280719
1195,1422.1469693802037
1196,2.093594937118554
1197,1108.5799359364314
1198,1108.5799359364314
1199,676.925319383803
1200,2.093594937118554
1201,676.925319383803
1202,881.5710268734848
1203,1159.7827097718357
1204,-603.5415877368804
1205,-148.34707040450803
1206,-557.6596681862324
1207,122.41900745474203
1208,246.29343515347762
1209,1109.5962951403546
1210,-603.5415877368804
1211,122.41900745474203
1212,1101.4020762859568
1213,-43.86895659567933
1214,1108.5799359364314
1215,488.6206170467979
1216,567.5801500157387
1217,567.5801500157387
1218,246.29343515347762
1219,-603.5415877368804
1220,-990.7679051870724
1221,1159.7827097718357
1222,-611.4517415640572
1223,-611.4517415640572
1224,2.093594937118554
1225,1108.5799359364314
1226,-69.47164784081782
1227,75.05212441280719
1228,-557.6596681862324
1229,309.8640594162828
1230,-990.7679051870724
1231,1108.5799359364314
1232,549.0250932359236
1233,-611.4517415640572
1234,75.05212441280719
1235,488.6206170467979
1236,-69.47164784081782
1237,246.29343515347762
1238,1108.62384402604
1239,-990.7679051870724
1240,-990.7679051870724
1241,122.41900745474203
1242,488.6206170467979
1243,292.969244640372
1244,-819.5777219184569
1245,549.0250932359236
1246,-603.5415877368804
1247,1159.7827097718357
1248,-990.7679051870724
1249,2.093594937118554
1250,1108.62384402604
1251,539.5538457567166
1252,549.0250932359236
1253,488.6206170467979
1254,1185.6014366707911
1255,1422.1469693802037
1256,1101.4020762859568
1257,1109.5962951403546
1258,549.0250932359236
1259,549.0250932359236
1260,488.6206170467979
1261,676.925319383803
1262,488.6206170467979
1263,-148.34707040450803
1264,1109.5962951403546
1265,676.925319383803
1266,312.6906132155321
1267,1109.5962951403546
1268,676.925319383803
1269,1108.62384402604
1270,-603.5415877368804
1271,881.5710268734848
1272,292.969244640372
1273,292.969244640372
1274,1109.5962951403546
1275,549.0250932359236
1276,-69.47164784081782
1277,-557.6596681862324
1278,292.969244640372
1279,-819.5777219184569
1280,1422.1469693802037
1281,122.41900745474203
1282,2.093594937118554
1283,-990.7679051870724
1284,75.05212441280719
1285,-557.6596681862324
1286,-603.5415877368804
1287,309.8640594162828
1288,488.6206170467979
1289,549.0250932359236
1290,-43.86895659567933
1291,2.093594937118554
1292,439.7663954605934
1293,-990.7679051870724
1294,12.376888552609609
1295,246.29343515347762
1296,-611.4517415640572
1297,-990.7679051870724
1298,246.29343515347762
1299,1108.62384402604
1300,439.7663954605934
1301,292.969244640372
1302,539.5538457567166
1303,1108.62384402604
1304,1108.62384402604
1305,488.6206170467979
1306,-819.5777219184569
1307,122.41900745474203
1308,246.29343515347762
1309,-148.34707040450803
1310,-43.86895659567933
1311,12.376888552609609
