RGI60-11.02774,-339.45216473847995
RGI60-11.01806,-345.95031070239156
RGI60-11.03676,-337.82328054121444
RGI60-11.00687,-259.37649244782506
RGI60-11.02746,-378.923675706661
RGI60-11.00116,-315.5275726814475
RGI60-11.03110,-277.8898513675963
RGI60-11.01876,-395.16764091964615
RGI60-11.02490,-166.42776287571542
RGI60-11.03684,-184.44098875491272
RGI60-11.03648,-123.85787169445302
RGI60-11.03647,-138.01755167683814
RGI60-11.01791,-491.4412061997964
RGI60-11.02711,-296.519862293012
RGI60-11.02173,-219.00869803775595
RGI60-11.01509,-264.10022018385916
RGI60-11.02515,-392.2145744093077
RGI60-11.01246,-251.42015337147996
RGI60-11.02194,-247.3048294285254
RGI60-11.02209,-456.4127697036156
RGI60-11.02584,-260.65765014482986
RGI60-11.02006,-247.5105616258329
RGI60-11.02858,-111.67698342288531
RGI60-11.02172,-240.4213060009606
RGI60-11.01473,-403.83657212128537
RGI60-11.00958,-261.8876146730054
RGI60-11.00278,-352.2513647398805
RGI60-11.00141,-348.006581128107
RGI60-11.03662,-303.55127611188664
RGI60-11.03308,-171.9297125890912
RGI60-11.01863,-292.2766026859995
RGI60-11.01550,-160.82469214127195
RGI60-11.01604,-231.0658252850235
RGI60-11.02558,-122.92739715743846
RGI60-11.00787,-478.79880000903677
RGI60-11.03546,-326.61961062940327
RGI60-11.02749,-360.7874991353142
RGI60-11.00781,-423.7170938533495
RGI60-11.01565,-337.860722152609
RGI60-11.02645,-155.75705941079423
RGI60-11.03124,-401.87095974208796
RGI60-11.00311,-392.4167667657334
RGI60-11.03020,-176.80964717611187
RGI60-11.02924,-235.6135320117578
RGI60-11.00487,-356.00389547745317
RGI60-11.02810,-324.5857416167255
RGI60-11.00415,-380.46482829904244
RGI60-11.02918,-304.9235730056489
RGI60-11.03671,-310.62219835319866
RGI60-11.03667,-306.3072864264391
RGI60-11.03675,-335.0684716529295
RGI60-11.02812,-257.60207710873055
RGI60-11.00295,-471.18003856950236
RGI60-11.00161,-260.5830628638155
RGI60-11.02569,-121.39404654695818
RGI60-11.01570,-216.27230063362185
RGI60-11.02916,-169.32638047443606
RGI60-11.02427,-337.9689006077688
RGI60-11.00376,-380.05637210447503
RGI60-11.00943,-356.9789386473153
RGI60-11.01678,-202.24695277902902
RGI60-11.03154,-350.09353580764946
RGI60-11.03182,-301.82978131477694
RGI60-11.03672,-387.67022300515964
RGI60-11.00957,-341.5070625172971
RGI60-11.03687,-183.45366469621968
RGI60-11.00399,-320.7792071111671
RGI60-11.00469,-298.00562641824035
RGI60-11.00190,-334.17182588371816
RGI60-11.03111,-222.31267785324462
RGI60-11.02249,-443.2619391938106
RGI60-11.00804,-378.7448951490992
RGI60-11.02755,-148.0239426189628
RGI60-11.00067,-230.85009871540979
RGI60-11.00994,-303.2833764936627
RGI60-11.01834,-550.3325698030569
RGI60-11.01187,-257.75433201772194
RGI60-11.03683,-169.68921158982266
RGI60-11.03427,-363.12975260887833
RGI60-11.03147,-426.02589855770657
RGI60-11.03674,-320.56317047573475
RGI60-11.00068,-199.51422211851104
RGI60-11.00088,-371.71564886903525
RGI60-11.01621,-193.6784744897218
RGI60-11.02064,-296.4086363456099
RGI60-11.00524,-305.5765775122959
RGI60-11.02285,-254.4389559725132
RGI60-11.00871,-251.0009071905506
RGI60-11.02385,-304.93151914794316
RGI60-11.00541,-258.22942967653535
RGI60-11.02337,-190.05042513825492
RGI60-11.00770,-262.73135526303486
RGI60-11.00932,-155.2145964259371
RGI60-11.01990,-360.2667829338334
RGI60-11.01120,-277.9063679295409
RGI60-11.00843,-303.7884232739018
RGI60-11.00886,-290.58710643638915
RGI60-11.00950,-265.4901436358682
RGI60-11.00929,-255.0436595453773
RGI60-11.03701,-317.0593479101865
RGI60-11.01576,-271.3922259209628
RGI60-11.02113,-297.6181717187751
RGI60-11.00797,-288.48645865567687
RGI60-11.00459,-217.8127159936971
RGI60-11.03670,-301.0722326022301
RGI60-11.02737,-230.04850598361327
RGI60-11.00303,-318.6583545880162
RGI60-11.01296,-236.43805427720008
RGI60-11.03400,-285.42968597873755
RGI60-11.00182,-232.3157778777777
RGI60-11.00002,-294.2187405628554
RGI60-11.03264,-175.9746353939695
RGI60-11.00181,-300.44147007495144
RGI60-11.00054,-256.4906837118456
RGI60-11.00047,-222.59934221856997
RGI60-11.02979,-185.4539392834488
RGI60-11.03694,-233.70853073613853
RGI60-11.02884,-131.77854765671964
RGI60-11.00830,-466.7998644122804
RGI60-11.02351,-156.31517266671472
RGI60-11.01912,-270.87013205846597
RGI60-11.00110,-198.1810167167348
RGI60-11.01719,-159.38328182373994
RGI60-11.02679,-156.2702124944053
RGI60-11.01840,-196.03602061597985
RGI60-11.01776,-284.813844933303
RGI60-11.00199,-345.2829635655844
RGI60-11.02866,-311.4046942444347
RGI60-11.02764,-168.71159604559216
RGI60-11.00518,-395.4300880702774
RGI60-11.02676,-163.3600542828442
RGI60-11.00233,-209.2902661398216
RGI60-11.03297,-234.46320781933946
RGI60-11.03066,-220.68609631688582
RGI60-11.01987,-264.87856026683494
RGI60-11.00127,-350.1858103993361
RGI60-11.03740,-328.86074552679975
RGI60-11.03655,-492.18850128213444
RGI60-11.01468,-107.56568993599512
RGI60-11.00833,-353.73234907716665
RGI60-11.02934,-134.8760210314374
RGI60-11.03556,-250.45090567521834
RGI60-11.02222,-284.20075779341914
RGI60-11.01193,-161.44574310960775
RGI60-11.00918,-233.7540664668834
RGI60-11.03373,-343.22166256954324
RGI60-11.03760,-271.42462650941
RGI60-11.03114,-134.28632223141403
RGI60-11.03164,-305.57571281474
RGI60-11.03473,-194.7996079908139
RGI60-11.01335,-283.27749159344785
RGI60-11.01445,-154.50450471453496
RGI60-11.01431,-150.1759177981885
RGI60-11.02195,-341.95943772355304
RGI60-11.03810,-171.22422233480438
RGI60-11.00197,-248.4202181248222
RGI60-11.00193,-248.9605567145686
RGI60-11.01293,-332.8849144143801
RGI60-11.00992,-215.83121544081155
RGI60-11.03680,-178.60846794973077
RGI60-11.02927,-140.31981044177064
RGI60-11.02586,-109.54533910798023
RGI60-11.03669,-207.46167694245878
RGI60-11.02529,-182.20605223543203
RGI60-11.03677,-134.9418695025431
RGI60-11.02947,-153.99963117100037
RGI60-11.02898,-244.6400458076107
RGI60-11.02950,-105.71250234510558
RGI60-11.03081,-196.6837125673867
RGI60-11.00476,-247.50193290007383
RGI60-11.01986,-208.7859893123466
RGI60-11.01237,-179.16409469104838
RGI60-11.03653,-135.12424721262164
RGI60-11.00647,-315.5831074038497
RGI60-11.03668,-337.75905216343335
RGI60-11.02540,-133.71565842101245
RGI60-11.01067,-260.26060854084926
RGI60-11.02718,-158.56963492500768
RGI60-11.01146,-178.34399245017312
RGI60-11.03817,-160.81281928457338
RGI60-11.02496,-148.41618300857
RGI60-11.00878,-340.7378381454739
RGI60-11.00698,-203.74268401211134
RGI60-11.02566,-100.39546201295138
RGI60-11.00325,-384.07589077277703
RGI60-11.00159,-229.04539450302377
RGI60-11.03529,-210.1285642418411
RGI60-11.00562,-214.79183264554194
RGI60-11.02991,-96.29943021000872
RGI60-11.00807,-325.8316741940671
RGI60-11.01631,-228.88291391173243
RGI60-11.02814,-207.22115967722652
RGI60-11.03654,-229.48007916143274
RGI60-11.02370,-258.0931910873412
RGI60-11.00648,-289.51986170378063
RGI60-11.00264,-186.95512777843464
RGI60-11.01750,-165.20199519836842
RGI60-11.02570,-191.11105990818123
RGI60-11.00122,-317.2312172603358
RGI60-11.01267,-269.01099540107975
RGI60-11.00546,-205.79325383142805
RGI60-11.03813,-201.38754115808297
RGI60-11.03663,-122.94872223588618
RGI60-11.02805,-123.91580619203455
RGI60-11.02319,-291.4706998923846
RGI60-11.00164,-228.91923719688725
RGI60-11.03679,-116.79030076246636
RGI60-11.00554,-206.9595324046336
RGI60-11.00291,-297.0879803678056
RGI60-11.00070,-215.16332981408254
RGI60-11.03148,-230.2749520430341
RGI60-11.02742,-206.09825863361266
RGI60-11.02928,-95.85879722089157
RGI60-11.01156,-168.8298757747002
RGI60-11.01358,-221.91835582564931
RGI60-11.00964,-186.20415655538272
RGI60-11.02869,-162.70327125448057
RGI60-11.02780,-301.6013805676848
RGI60-11.03816,-207.4127372609887
RGI60-11.02909,-150.73527228027865
RGI60-11.02075,-187.31325763320842
RGI60-11.00539,-269.37759591384065
RGI60-11.03339,-132.468904542651
RGI60-11.03678,-134.73150403472005
RGI60-11.02623,-220.74111912030912
RGI60-11.00752,-426.8540474819679
RGI60-11.01362,-200.48072765028178
RGI60-11.01378,-199.1438680912745
RGI60-11.01885,-112.15042105996645
RGI60-11.01557,-274.02676982481853
RGI60-11.02282,-179.71644037883016
RGI60-11.02442,-92.57176198138768
RGI60-11.00903,-181.9068221828236
RGI60-11.02594,-115.71441898838998
RGI60-11.03047,-239.89428714099404
RGI60-11.02388,-185.15725263617605
RGI60-11.00049,-147.92462215504952
RGI60-11.00392,-228.26948576752784
RGI60-11.00502,-269.542916415528
RGI60-11.00779,-279.8904873416375
RGI60-11.02421,-224.6098232998902
RGI60-11.00670,-283.1697107402099
RGI60-11.01813,-281.68826005561573
RGI60-11.00124,-200.72485945156905
RGI60-11.02743,-212.17459479992408
RGI60-11.03259,-324.47269678867565
RGI60-11.01161,-163.8512514055701
RGI60-11.00548,-274.99352966686774
RGI60-11.00434,-367.9739931416566
RGI60-11.01280,-276.76558419896264
RGI60-11.00619,-256.1789716513265
RGI60-11.00062,-247.95038482496125
RGI60-11.02400,-186.3129562487543
RGI60-11.01942,-196.46262909241227
RGI60-11.01980,-181.31567499279663
RGI60-11.02544,-163.1624802987635
RGI60-11.02012,-251.61300908339103
RGI60-11.02775,-229.63175299219915
RGI60-11.03733,-204.461266288856
RGI60-11.03887,-240.8199443728738
RGI60-11.01302,-308.7920303592382
RGI60-11.02872,-245.045164840609
RGI60-11.01765,-314.17022119250214
RGI60-11.03649,-93.19563396111766
RGI60-11.00663,-243.84746044798567
RGI60-11.00220,-206.5772865034828
RGI60-11.00590,-259.7280159108898
RGI60-11.02607,-85.0034970958809
RGI60-11.02910,-112.91104932464759
RGI60-11.01173,-321.643269134898
RGI60-11.03569,-231.72780740732264
RGI60-11.03014,-91.77622283719074
RGI60-11.01556,-139.49042313465566
RGI60-11.01786,-210.59283388430867
RGI60-11.02771,-130.1243012821028
RGI60-11.01545,-220.8343394241258
RGI60-11.03272,-113.70058253806656
RGI60-11.03686,-129.4732818795785
RGI60-11.02640,-312.35183866171997
RGI60-11.00189,-246.19818484192433
RGI60-11.00080,-267.5409040887282
RGI60-11.03553,-232.6539477844044
RGI60-11.03101,-173.61123392696186
RGI60-11.01935,-173.66482851466594
RGI60-11.00408,-438.61293642264695
RGI60-11.02293,-155.6422423258025
RGI60-11.02534,-147.12292185897536
RGI60-11.01666,-85.62855312784768
RGI60-11.01948,-182.9067480330682
RGI60-11.02669,-217.71691065944788
RGI60-11.03384,-219.96763912790402
RGI60-11.03772,-104.04319205483102
RGI60-11.02939,-123.93973946010306
RGI60-11.02680,-166.37640111281598
RGI60-11.02464,-107.77760720602669
RGI60-11.00691,-234.8557658506004
RGI60-11.00551,-366.22505229014905
RGI60-11.01663,-156.68023739811179
RGI60-11.00697,-178.77467968106066
RGI60-11.00720,-154.7829535281562
RGI60-11.03103,-182.44733566893046
RGI60-11.01527,-266.81059367781404
RGI60-11.03437,-135.13070846783467
RGI60-11.02706,-172.85157986043555
RGI60-11.01006,-211.71596653542952
RGI60-11.02734,-129.0025471653762
RGI60-11.01041,-242.50880033599583
RGI60-11.01760,-119.53712858496556
RGI60-11.00200,-281.7625410840519
RGI60-11.00782,-185.46645694199606
RGI60-11.01582,-226.55349659113995
RGI60-11.02726,-197.06846699073435
RGI60-11.01587,-160.88249627910204
RGI60-11.03174,-231.20220357238804
RGI60-11.01753,-370.72805508999693
RGI60-11.02525,-183.5710558598505
RGI60-11.03013,-110.32276689983632
RGI60-11.00593,-295.03944429327566
RGI60-11.00538,-159.09346673354776
RGI60-11.01738,-195.2988131068298
RGI60-11.03731,-220.372624938434
RGI60-11.00826,-183.14575019656627
RGI60-11.02864,-127.92454611894323
RGI60-11.01623,-137.67062137033417
RGI60-11.00981,-234.27891492222238
RGI60-11.00924,-306.252614959669
RGI60-11.00535,-209.04713196894522
RGI60-11.03389,-141.87573980731418
RGI60-11.03561,-172.27562899948794
RGI60-11.03734,-210.3579495815643
RGI60-11.01715,-238.0680797268094
RGI60-11.00836,-158.17905844371103
RGI60-11.03640,-115.05827439561472
RGI60-11.02754,-172.24053671929005
RGI60-11.02634,-302.9987650946234
RGI60-11.01224,-117.15251706582444
RGI60-11.01338,-203.24810743614876
RGI60-11.01208,-166.6546722757978
RGI60-11.01261,-207.19131835764279
RGI60-11.02165,-200.71034646540784
RGI60-11.03527,-257.8564315431995
RGI60-11.02168,-196.0388423742413
RGI60-11.01166,-271.6994599774059
RGI60-11.01902,-161.90359511814563
RGI60-11.01165,-329.83354391808837
RGI60-11.02803,-206.76178011722845
RGI60-11.01934,-103.36321586780082
RGI60-11.03657,-218.72417241031144
RGI60-11.00852,-371.76236165104865
RGI60-11.01215,-138.52015739736157
RGI60-11.01379,-187.4646387105479
RGI60-11.03614,-185.18739874090352
RGI60-11.03254,-79.24062018656332
RGI60-11.01857,-356.4089365819725
RGI60-11.01746,-235.0252744906054
RGI60-11.03520,-155.87422596709052
RGI60-11.00844,-258.4298459880997
RGI60-11.03452,-105.78287374249021
RGI60-11.03547,-168.9477958246498
RGI60-11.02968,-106.15387721480693
RGI60-11.00674,-325.2514954085153
RGI60-11.02678,-236.86304667262925
RGI60-11.01790,-262.42645860120774
RGI60-11.03656,-247.13876352200214
RGI60-11.02901,-158.7727258213797
RGI60-11.03558,-171.7220683852911
RGI60-11.03605,-263.6111876815189
RGI60-11.00014,-251.71041948527863
RGI60-11.00213,-104.54146503747234
RGI60-11.02914,-210.56754400169257
RGI60-11.00006,-402.1040244237122
RGI60-11.03464,-260.3461792840294
RGI60-11.02536,-238.59917931999234
RGI60-11.00906,-270.8405195462474
RGI60-11.02590,-188.83739398391322
RGI60-11.01943,-152.05099806412068
RGI60-11.02925,-251.62688753136547
RGI60-11.01234,-141.98600583461075
RGI60-11.02851,-180.7667042785929
RGI60-11.00223,-152.16990444072712
RGI60-11.03660,-206.49478902746637
RGI60-11.02627,-189.30159490000915
RGI60-11.02261,-328.8317232933463
RGI60-11.01688,-126.78780627415563
RGI60-11.02652,-86.04652352106655
RGI60-11.03303,-146.22591796079269
RGI60-11.01769,-245.178162566006
RGI60-11.03699,-163.6277694967896
RGI60-11.03693,-155.99868080916076
RGI60-11.00885,-241.5957614383609
RGI60-11.02197,-296.12038661941244
RGI60-11.00003,-204.82590607290774
RGI60-11.01635,-126.22856535634969
RGI60-11.01505,-221.70205286906491
RGI60-11.00603,-277.9065199546816
RGI60-11.00286,-173.73404397363709
RGI60-11.01024,-227.40953202427693
RGI60-11.01387,-129.15175310131872
RGI60-11.01203,-205.45422203716703
RGI60-11.02695,-174.49403023927857
RGI60-11.01920,-130.22721492270784
RGI60-11.03292,-101.45399208512777
RGI60-11.00848,-164.90061540538102
RGI60-11.00386,-175.31638223821847
RGI60-11.02357,-123.7993348888233
RGI60-11.01968,-198.3706467739653
RGI60-11.00834,-200.1506229668388
RGI60-11.01111,-264.79584186400166
RGI60-11.03791,-146.58656570743096
RGI60-11.01766,-241.12372291563827
RGI60-11.02268,-146.28255165314306
RGI60-11.00343,-205.082357826641
RGI60-11.00345,-189.32448498923202
RGI60-11.00251,-302.03989459067486
RGI60-11.03120,-139.32694212053536
RGI60-11.02691,-270.91495070222084
RGI60-11.03118,-185.3543260951036
RGI60-11.03184,-155.78843365684122
RGI60-11.00975,-188.17454559404348
RGI60-11.03659,-286.6943661503111
RGI60-11.03625,-117.31346774481915
RGI60-11.01567,-183.53377191736536
RGI60-11.02760,-281.67448661964363
RGI60-11.03312,-138.50212331646094
RGI60-11.01549,-194.51368204005712
RGI60-11.02078,-164.01997964257578
RGI60-11.00828,-234.85366417711407
RGI60-11.02483,-133.84502643249095
RGI60-11.03724,-268.8286561540896
RGI60-11.03536,-280.9140385446178
RGI60-11.01489,-170.10197470395417
RGI60-11.03664,-223.8517384781203
RGI60-11.02628,-167.43285226262253
RGI60-11.02750,-133.37095753916344
RGI60-11.02964,-157.11267219452645
RGI60-11.00114,-191.57831002680507
RGI60-11.03263,-87.0388531541139
RGI60-11.03377,-342.0288232143115
RGI60-11.03690,-113.1415815355042
RGI60-11.02861,-100.4171221878338
RGI60-11.00604,-204.90271096592414
RGI60-11.02443,-365.4403107925383
RGI60-11.03650,-76.31148641319294
RGI60-11.00979,-161.57518644439335
RGI60-11.02432,-159.90613402592408
RGI60-11.01038,-146.05223546467766
RGI60-11.03726,-375.3784029136233
RGI60-11.00072,-153.39257831864688
RGI60-11.03627,-136.956383838487
RGI60-11.01435,-126.69802547994391
RGI60-11.03002,-139.74701547475422
RGI60-11.01710,-158.65740136028842
RGI60-11.01669,-185.20313373505962
RGI60-11.02827,-164.70925846995976
RGI60-11.01046,-148.02178099712614
RGI60-11.01019,-141.1466568026451
RGI60-11.00364,-246.73720996698285
RGI60-11.03347,-148.1916232518422
RGI60-11.00923,-217.4459933532795
RGI60-11.03796,-125.78830282991339
RGI60-11.02600,-243.29751338578387
RGI60-11.02474,-107.71511165476511
RGI60-11.03539,-188.72517639712225
RGI60-11.02512,-163.70690007153155
RGI60-11.00919,-250.81583503505738
RGI60-11.02970,-129.8844024738603
RGI60-11.03809,-169.30576348108468
RGI60-11.01928,-141.4050460576707
RGI60-11.03319,-134.90261380199354
RGI60-11.02670,-128.5851173197725
RGI60-11.00695,-204.21379805517813
RGI60-11.03488,-170.41344247338623
RGI60-11.02419,-151.7355781081709
RGI60-11.03146,-277.5630954608191
RGI60-11.01336,-270.55611080714607
RGI60-11.00893,-278.415552165745
RGI60-11.02448,-296.8003239704535
RGI60-11.00817,-242.29443518911648
RGI60-11.01522,-284.6151883847509
RGI60-11.02095,-217.871962714211
RGI60-11.00628,-183.9606165380335
RGI60-11.00423,-177.5396910157889
RGI60-11.00991,-190.23746256903758
RGI60-11.00793,-314.2848197791873
RGI60-11.00841,-120.65084959043497
RGI60-11.00021,-156.98202287938352
RGI60-11.02198,-226.64436519989067
RGI60-11.00245,-234.68115526685403
RGI60-11.03000,-139.74724400313232
RGI60-11.00338,-152.48327646669418
RGI60-11.03102,-123.18274362290333
RGI60-11.01757,-170.28579827802128
RGI60-11.02208,-151.92996587083246
RGI60-11.00289,-259.4945517798893
RGI60-11.01868,-315.5069418975834
RGI60-11.03685,-96.0572147172262
RGI60-11.00323,-182.9644506900081
RGI60-11.01176,-145.0691088839867
RGI60-11.00095,-336.47992011666065
RGI60-11.00925,-136.5858228522012
RGI60-11.02151,-188.41683754713745
RGI60-11.00954,-171.7684206363889
RGI60-11.03579,-102.08516061299338
RGI60-11.00370,-141.48467156857703
RGI60-11.01737,-159.57657722821125
RGI60-11.01524,-187.18171297978438
RGI60-11.02011,-145.10663293700156
RGI60-11.02578,-142.60330233368768
RGI60-11.00411,-214.66355090908667
RGI60-11.00976,-174.13743055980854
RGI60-11.02440,-156.99198494930909
RGI60-11.02930,-264.17825845703146
RGI60-11.03601,-91.22253526639975
RGI60-11.01701,-143.01533586516405
RGI60-11.00505,-304.28551159537074
RGI60-11.02781,-107.73749830128759
RGI60-11.01564,-260.0864035685495
RGI60-11.03295,nan
RGI60-11.03688,-122.46635271052128
RGI60-11.03190,-244.88838493720857
RGI60-11.02007,-201.9141835634107
RGI60-11.00450,-191.9148522908106
RGI60-11.03077,-182.964431080062
RGI60-11.00511,-242.63244714079735
RGI60-11.00574,-199.50959756960526
RGI60-11.00078,-145.2707254847494
RGI60-11.00360,-210.76710940353723
RGI60-11.00120,-276.39697613679573
RGI60-11.01743,-140.8025068716355
RGI60-11.00104,-235.54446543535073
RGI60-11.00777,-189.16347097119512
RGI60-11.03758,-186.8718466459576
RGI60-11.03587,-138.9865064549075
RGI60-11.02488,-73.18725858894413
RGI60-11.02308,-172.01343746349335
RGI60-11.02838,-108.53799403558628
RGI60-11.03524,-134.5106612850517
RGI60-11.03645,-87.43265861405655
RGI60-11.03689,-93.69272800112208
RGI60-11.00894,-134.39095115751036
RGI60-11.00025,-104.52177013918401
RGI60-11.03484,-146.76376367426838
RGI60-11.02291,-176.031838403071
RGI60-11.00766,-328.62321849713214
RGI60-11.00101,-198.2633409909614
RGI60-11.01755,-188.33445364772842
RGI60-11.01704,-231.87371410152332
RGI60-11.01288,-155.997111540785
RGI60-11.00558,-141.27502824700093
RGI60-11.03572,-75.62914985375903
RGI60-11.01656,-108.32309334326203
RGI60-11.00917,-201.48555418033777
RGI60-11.02207,-180.94927655483696
RGI60-11.02366,-102.8523332261608
RGI60-11.00988,-206.45296959255882
RGI60-11.03518,-101.5648910072631
RGI60-11.03843,-219.1398870968535
RGI60-11.02929,-100.1027044676016
RGI60-11.03451,-165.23531692617803
RGI60-11.00689,-183.45240013837417
RGI60-11.03700,-227.51232885259765
RGI60-11.00659,-210.1891974770191
RGI60-11.03652,-198.39352835649981
RGI60-11.01690,-127.77330579258637
RGI60-11.00497,-169.87188316757295
RGI60-11.02486,-149.65334214558152
RGI60-11.02883,-70.51283761497609
RGI60-11.03107,-157.77020162792564
RGI60-11.00940,-125.94900144870292
RGI60-11.00755,-195.47075198329742
RGI60-11.01500,-163.54593763390346
RGI60-11.00803,-185.08908072593238
RGI60-11.01068,-196.44833737197155
RGI60-11.02450,-189.23815769388136
RGI60-11.01318,-119.14030233404401
RGI60-11.02776,-177.30540145130067
RGI60-11.02730,-82.45822613832922
RGI60-11.02069,-191.51427649438233
RGI60-11.00227,-225.46031114726952
RGI60-11.00373,-158.63314491314884
RGI60-11.00701,-124.09903297305743
RGI60-11.01629,-72.10499779790962
RGI60-11.00905,-152.628220826732
RGI60-11.03393,-281.21316265793826
RGI60-11.02769,-163.93988847580977
RGI60-11.00822,-261.434878516985
RGI60-11.00962,-109.91562917801173
RGI60-11.01648,-87.31820311298077
RGI60-11.03090,-180.1360921449616
RGI60-11.00391,-139.3811300605189
RGI60-11.01770,-141.27169100342155
RGI60-11.00577,-202.7072102641348
RGI60-11.02353,-87.60170613135801
RGI60-11.02094,-214.1126879423897
RGI60-11.03705,-173.6380062176636
RGI60-11.00041,-125.22907278390187
RGI60-11.01952,-115.60041630276339
RGI60-11.01145,-165.58668170925523
RGI60-11.00860,-215.53916012195168
RGI60-11.00094,-180.8548664533149
RGI60-11.00204,-174.50736608493912
RGI60-11.03022,-103.23798221967309
RGI60-11.01762,-108.30204919492144
RGI60-11.03084,-229.28146447932954
RGI60-11.00880,-110.4171963365759
RGI60-11.01258,-99.03217002400697
RGI60-11.01906,-184.32389904061733
RGI60-11.00172,-146.45141085455919
RGI60-11.00263,-162.83963062708608
RGI60-11.03280,-71.28932883553216
RGI60-11.01488,-114.9830278190235
RGI60-11.00133,-171.96913026187008
RGI60-11.02785,-115.08218149806521
RGI60-11.02629,-161.03888542789934
RGI60-11.01716,-109.02600321730631
RGI60-11.03376,-183.6368820520097
RGI60-11.00246,-213.89663361549856
RGI60-11.00514,-165.76869060343722
RGI60-11.03588,-130.96106999488404
RGI60-11.03270,-129.6440318136581
RGI60-11.00784,-138.66240532341862
RGI60-11.01888,-314.6309660868775
RGI60-11.03658,-205.23303588718943
RGI60-11.01076,-172.02598342897807
RGI60-11.02154,-192.03542493336147
RGI60-11.00471,-165.80045446235067
RGI60-11.03166,-158.5048455418272
RGI60-11.01575,-140.7011364461556
RGI60-11.02484,-183.52754379351973
RGI60-11.02804,-96.13464640370569
RGI60-11.01383,-212.20612056475295
RGI60-11.02472,-136.45639621504677
RGI60-11.00463,-204.62365194217568
RGI60-11.03261,-81.38770967324001
RGI60-11.03359,-84.40841099242016
RGI60-11.01419,-114.51796125674502
RGI60-11.03380,-135.84657266458544
RGI60-11.03695,-90.64358028011418
RGI60-11.03697,-164.89368346211825
RGI60-11.02073,-78.47054213601837
RGI60-11.02598,-101.52961149848727
RGI60-11.03067,-116.92645472012725
RGI60-11.00257,-183.46973251807367
RGI60-11.00774,-139.49270584724968
RGI60-11.00301,-235.22480708089392
RGI60-11.03266,-164.60487489356296
RGI60-11.02663,-189.55598430855775
RGI60-11.02673,-146.9347068663368
RGI60-11.00457,-235.3194331183629
RGI60-11.03378,-204.64709286533787
RGI60-11.00732,-317.6973287628171
RGI60-11.00089,-199.7893093488642
RGI60-11.01143,-205.0204137360223
RGI60-11.00188,-199.58076282353989
RGI60-11.03156,-165.78062037844222
RGI60-11.02187,-244.90622508285662
RGI60-11.00673,-160.14322949131554
RGI60-11.02552,-132.94778862135945
RGI60-11.03682,-91.10141094827213
RGI60-11.01962,-169.5187544690582
RGI60-11.02813,-157.5858780262605
RGI60-11.03681,-121.35025679263322
RGI60-11.02389,-162.0154114478911
RGI60-11.03262,-114.96489244393672
RGI60-11.01266,-155.91737497263273
RGI60-11.00819,-284.8111238448744
RGI60-11.00904,-184.5469683079814
RGI60-11.03116,-136.26580648992194
RGI60-11.03767,-164.16433332316922
